Longitude (deg),Latitude (deg)
1.284316194053020581e+02,3.579965654149321352e+01
1.286846520491438639e+02,3.580731955847620185e+01
1.284680297065090144e+02,3.588916892375716827e+01
1.284500365387112595e+02,3.567744929193791847e+01
1.286124159101144642e+02,3.577362974123884953e+01
1.286431356402900406e+02,3.598114975677496119e+01
1.284938485693196242e+02,3.576078422524235378e+01
1.286533507168977337e+02,3.585594595158453046e+01
1.286928037886872573e+02,3.586498702179719089e+01
1.287236547705713008e+02,3.586367901789828494e+01
1.285061548349127065e+02,3.581342988677556605e+01
1.286344337215278699e+02,3.588237481049971933e+01
1.285205942478015970e+02,3.578324892196605589e+01
1.286119387392772921e+02,3.576899460102055883e+01
1.284599630830210799e+02,3.566405488478187635e+01
1.287076668710879233e+02,3.599819227043952452e+01
1.285498712307705773e+02,3.596284101079270812e+01
1.286980440410939650e+02,3.589105262798296536e+01
1.284285004533396091e+02,3.568033292386866151e+01
1.284078176428188272e+02,3.585339329394407315e+01
1.285496219644419682e+02,3.590289386606794153e+01
1.283703009419804744e+02,3.567189245407694642e+01
1.283953897861554765e+02,3.588258622479389004e+01
1.284016906984293769e+02,3.574480844238532029e+01
1.284086186281418520e+02,3.562599546722852040e+01
1.285916073685959020e+02,3.592967287484101035e+01
1.286529107082365897e+02,3.588323093385957208e+01
1.286191115785162253e+02,3.575192575417724328e+01
1.285322114190678064e+02,3.590735169792321813e+01
1.285314881568608882e+02,3.590595153610881596e+01
1.285891869098691700e+02,3.590236358891848312e+01
1.285205942478015970e+02,3.578324892196605589e+01
1.267526111442477941e+02,3.758543940596008071e+01
1.266861227123826126e+02,3.744257805425660024e+01
1.266808502122029125e+02,3.759004957165890204e+01
1.266351826964334464e+02,3.745510664923003930e+01
1.267509264800074220e+02,3.744579772816458529e+01
1.267009655080023833e+02,3.753172037783124892e+01
1.266246665796248294e+02,3.750300858433264040e+01
1.266515421044793186e+02,3.741369679752519062e+01
1.267183503591002420e+02,3.743169531587449939e+01
1.267539554699376652e+02,3.753512121864323348e+01
1.266280848811731232e+02,3.742133721137567903e+01
1.267236502243347473e+02,3.751044838420138205e+01
1.267076309032036079e+02,3.739533212432046128e+01
1.267806559773417803e+02,3.757022951776053077e+01
1.266702115965188824e+02,3.737711471072184821e+01
1.267503471872901457e+02,3.741441086145848516e+01
1.266463970701574766e+02,3.753710565649149800e+01
1.266808237273008757e+02,3.747400547217772271e+01
1.266171779105496427e+02,3.743790507207696550e+01
1.267182366058790990e+02,3.759580247788341723e+01
1.266857549463474157e+02,3.762126403464682767e+01
1.267034616753930720e+02,3.757027437174428286e+01
1.266505670703771784e+02,3.759539385234150899e+01
1.267088318283748691e+02,3.746931558822917196e+01
1.266801519029517493e+02,3.751547337434224261e+01
1.266707954926247766e+02,3.740093201595463057e+01
1.267400248113566192e+02,3.746646317038054264e+01
1.267006055071094863e+02,3.742067680722387024e+01
1.266145365362630599e+02,3.751894048046047203e+01
1.267650159330955972e+02,3.743139043376952912e+01
1.266167150352681148e+02,3.741242236475957839e+01
1.266414691306978995e+02,3.750018734154718913e+01
1.267044086740989428e+02,3.743879496184723621e+01
1.267289267203858998e+02,3.744457275683835462e+01
1.266668897214821641e+02,3.741631568210970471e+01
1.267364851106636934e+02,3.751922886434039839e+01
1.266948659659644534e+02,3.759190918350509492e+01
1.266585346997287047e+02,3.739429670531580996e+01
1.266701176535987798e+02,3.758141276640218820e+01
1.266762526800400934e+02,3.743339174580474094e+01
1.267123570335903935e+02,3.750385199943951875e+01
1.267375208002037112e+02,3.741656815712869388e+01
1.266087118277322219e+02,3.744259583834694638e+01
1.267510705305569729e+02,3.742289503922450677e+01
1.267237514851677105e+02,3.751807838298741871e+01
1.266174073614182589e+02,3.743136138238831023e+01
1.267136802105431315e+02,3.742933149667645409e+01
1.267058771105834154e+02,3.740001908876646297e+01
1.267838863746591613e+02,3.757186010692677769e+01
1.267515510930672917e+02,3.758156339663193535e+01
1.267490332564937177e+02,3.744706300171002766e+01
1.266189733278913963e+02,3.741237369740888852e+01
1.266801519029517493e+02,3.751547337434224261e+01
1.266948659659644534e+02,3.759190918350509492e+01
1.267076309032036079e+02,3.739533212432046128e+01
1.266414691306978995e+02,3.750018734154718913e+01
1.266505670703771784e+02,3.759539385234150899e+01
1.266707954926247766e+02,3.740093201595463057e+01
1.267526111442477941e+02,3.758543940596008071e+01
1.267539554699376652e+02,3.753512121864323348e+01
1.267123570335903935e+02,3.750385199943951875e+01
1.267183503591002420e+02,3.743169531587449939e+01
1.266861227123826126e+02,3.744257805425660024e+01
1.267289267203858998e+02,3.744457275683835462e+01
1.267044086740989428e+02,3.743879496184723621e+01
1.267136802105431315e+02,3.742933149667645409e+01
1.267400248113566192e+02,3.746646317038054264e+01
1.267509264800074220e+02,3.744579772816458529e+01
1.267503471872901457e+02,3.741441086145848516e+01
1.267515510930672917e+02,3.758156339663193535e+01
1.266351826964334464e+02,3.745510664923003930e+01
1.266585346997287047e+02,3.739429670531580996e+01
1.266174073614182589e+02,3.743136138238831023e+01
1.267375208002037112e+02,3.741656815712869388e+01
1.266246665796248294e+02,3.750300858433264040e+01
1.266463970701574766e+02,3.753710565649149800e+01
1.266668897214821641e+02,3.741631568210970471e+01
1.266087118277322219e+02,3.744259583834694638e+01
1.266171779105496427e+02,3.743790507207696550e+01
1.267006055071094863e+02,3.742067680722387024e+01
1.266702115965188824e+02,3.737711471072184821e+01
1.267838863746591613e+02,3.757186010692677769e+01
1.266189733278913963e+02,3.741237369740888852e+01
1.266145365362630599e+02,3.751894048046047203e+01
1.266701176535987798e+02,3.758141276640218820e+01
1.266857549463474157e+02,3.762126403464682767e+01
1.267088318283748691e+02,3.746931558822917196e+01
1.267034616753930720e+02,3.757027437174428286e+01
1.267510705305569729e+02,3.742289503922450677e+01
1.267058771105834154e+02,3.740001908876646297e+01
1.266808237273008757e+02,3.747400547217772271e+01
1.267009655080023833e+02,3.753172037783124892e+01
1.266515421044793186e+02,3.741369679752519062e+01
1.267237514851677105e+02,3.751807838298741871e+01
1.267650159330955972e+02,3.743139043376952912e+01
1.266762526800400934e+02,3.743339174580474094e+01
1.267490332564937177e+02,3.744706300171002766e+01
1.267182366058790990e+02,3.759580247788341723e+01
1.266167150352681148e+02,3.741242236475957839e+01
1.266808502122029125e+02,3.759004957165890204e+01
1.267364851106636934e+02,3.751922886434039839e+01
1.267806559773417803e+02,3.757022951776053077e+01
1.266801519029517493e+02,3.751547337434224261e+01
1.267236502243347473e+02,3.751044838420138205e+01
1.266280848811731232e+02,3.742133721137567903e+01
1.266948659659644534e+02,3.759190918350509492e+01
1.267076309032036079e+02,3.739533212432046128e+01
1.266414691306978995e+02,3.750018734154718913e+01
1.266505670703771784e+02,3.759539385234150899e+01
1.266707954926247766e+02,3.740093201595463057e+01
1.267526111442477941e+02,3.758543940596008071e+01
1.267539554699376652e+02,3.753512121864323348e+01
1.267123570335903935e+02,3.750385199943951875e+01
1.267183503591002420e+02,3.743169531587449939e+01
1.266861227123826126e+02,3.744257805425660024e+01
1.267289267203858998e+02,3.744457275683835462e+01
1.267044086740989428e+02,3.743879496184723621e+01
1.267136802105431315e+02,3.742933149667645409e+01
1.267400248113566192e+02,3.746646317038054264e+01
1.267509264800074220e+02,3.744579772816458529e+01
1.267503471872901457e+02,3.741441086145848516e+01
1.267515510930672917e+02,3.758156339663193535e+01
1.266351826964334464e+02,3.745510664923003930e+01
1.266585346997287047e+02,3.739429670531580996e+01
1.266174073614182589e+02,3.743136138238831023e+01
1.267375208002037112e+02,3.741656815712869388e+01
1.266246665796248294e+02,3.750300858433264040e+01
1.266463970701574766e+02,3.753710565649149800e+01
1.266668897214821641e+02,3.741631568210970471e+01
1.266087118277322219e+02,3.744259583834694638e+01
1.266171779105496427e+02,3.743790507207696550e+01
1.267006055071094863e+02,3.742067680722387024e+01
1.266702115965188824e+02,3.737711471072184821e+01
1.267838863746591613e+02,3.757186010692677769e+01
1.266189733278913963e+02,3.741237369740888852e+01
1.266145365362630599e+02,3.751894048046047203e+01
1.266701176535987798e+02,3.758141276640218820e+01
1.266857549463474157e+02,3.762126403464682767e+01
1.267088318283748691e+02,3.746931558822917196e+01
1.267034616753930720e+02,3.757027437174428286e+01
1.267510705305569729e+02,3.742289503922450677e+01
1.267058771105834154e+02,3.740001908876646297e+01
1.266808237273008757e+02,3.747400547217772271e+01
1.267009655080023833e+02,3.753172037783124892e+01
1.266515421044793186e+02,3.741369679752519062e+01
1.267237514851677105e+02,3.751807838298741871e+01
1.267650159330955972e+02,3.743139043376952912e+01
1.266762526800400934e+02,3.743339174580474094e+01
1.267490332564937177e+02,3.744706300171002766e+01
1.267182366058790990e+02,3.759580247788341723e+01
1.266167150352681148e+02,3.741242236475957839e+01
1.266808502122029125e+02,3.759004957165890204e+01
1.267364851106636934e+02,3.751922886434039839e+01
1.267806559773417803e+02,3.757022951776053077e+01
1.266801519029517493e+02,3.751547337434224261e+01
1.267236502243347473e+02,3.751044838420138205e+01
1.266280848811731232e+02,3.742133721137567903e+01
1.266948659659644534e+02,3.759190918350509492e+01
1.267076309032036079e+02,3.739533212432046128e+01
1.266414691306978995e+02,3.750018734154718913e+01
1.266505670703771784e+02,3.759539385234150899e+01
1.266707954926247766e+02,3.740093201595463057e+01
1.267526111442477941e+02,3.758543940596008071e+01
1.267539554699376652e+02,3.753512121864323348e+01
1.267123570335903935e+02,3.750385199943951875e+01
1.267183503591002420e+02,3.743169531587449939e+01
1.266861227123826126e+02,3.744257805425660024e+01
1.267289267203858998e+02,3.744457275683835462e+01
1.267044086740989428e+02,3.743879496184723621e+01
1.267136802105431315e+02,3.742933149667645409e+01
1.267400248113566192e+02,3.746646317038054264e+01
1.267509264800074220e+02,3.744579772816458529e+01
1.267503471872901457e+02,3.741441086145848516e+01
1.267515510930672917e+02,3.758156339663193535e+01
1.266351826964334464e+02,3.745510664923003930e+01
1.266585346997287047e+02,3.739429670531580996e+01
1.266174073614182589e+02,3.743136138238831023e+01
1.267375208002037112e+02,3.741656815712869388e+01
1.266246665796248294e+02,3.750300858433264040e+01
1.266463970701574766e+02,3.753710565649149800e+01
1.266668897214821641e+02,3.741631568210970471e+01
1.266087118277322219e+02,3.744259583834694638e+01
1.266171779105496427e+02,3.743790507207696550e+01
1.267006055071094863e+02,3.742067680722387024e+01
1.266702115965188824e+02,3.737711471072184821e+01
1.267838863746591613e+02,3.757186010692677769e+01
1.266189733278913963e+02,3.741237369740888852e+01
1.266145365362630599e+02,3.751894048046047203e+01
1.266701176535987798e+02,3.758141276640218820e+01
1.266857549463474157e+02,3.762126403464682767e+01
1.267088318283748691e+02,3.746931558822917196e+01
1.267034616753930720e+02,3.757027437174428286e+01
1.267510705305569729e+02,3.742289503922450677e+01
1.267058771105834154e+02,3.740001908876646297e+01
1.266808237273008757e+02,3.747400547217772271e+01
1.267009655080023833e+02,3.753172037783124892e+01
1.266515421044793186e+02,3.741369679752519062e+01
1.267237514851677105e+02,3.751807838298741871e+01
1.267650159330955972e+02,3.743139043376952912e+01
1.266762526800400934e+02,3.743339174580474094e+01
1.267490332564937177e+02,3.744706300171002766e+01
1.267182366058790990e+02,3.759580247788341723e+01
1.266167150352681148e+02,3.741242236475957839e+01
1.266808502122029125e+02,3.759004957165890204e+01
1.267364851106636934e+02,3.751922886434039839e+01
1.267806559773417803e+02,3.757022951776053077e+01
1.266801519029517493e+02,3.751547337434224261e+01
1.267236502243347473e+02,3.751044838420138205e+01
1.266280848811731232e+02,3.742133721137567903e+01
1.266948659659644534e+02,3.759190918350509492e+01
1.267076309032036079e+02,3.739533212432046128e+01
1.266414691306978995e+02,3.750018734154718913e+01
1.266505670703771784e+02,3.759539385234150899e+01
1.266707954926247766e+02,3.740093201595463057e+01
1.267526111442477941e+02,3.758543940596008071e+01
1.267539554699376652e+02,3.753512121864323348e+01
1.267123570335903935e+02,3.750385199943951875e+01
1.267183503591002420e+02,3.743169531587449939e+01
1.266861227123826126e+02,3.744257805425660024e+01
1.267289267203858998e+02,3.744457275683835462e+01
1.267044086740989428e+02,3.743879496184723621e+01
1.267136802105431315e+02,3.742933149667645409e+01
1.267400248113566192e+02,3.746646317038054264e+01
1.267509264800074220e+02,3.744579772816458529e+01
1.267503471872901457e+02,3.741441086145848516e+01
1.267515510930672917e+02,3.758156339663193535e+01
1.266351826964334464e+02,3.745510664923003930e+01
1.266585346997287047e+02,3.739429670531580996e+01
1.266174073614182589e+02,3.743136138238831023e+01
1.267375208002037112e+02,3.741656815712869388e+01
1.266246665796248294e+02,3.750300858433264040e+01
1.266463970701574766e+02,3.753710565649149800e+01
1.266668897214821641e+02,3.741631568210970471e+01
1.266087118277322219e+02,3.744259583834694638e+01
1.266171779105496427e+02,3.743790507207696550e+01
1.267006055071094863e+02,3.742067680722387024e+01
1.266702115965188824e+02,3.737711471072184821e+01
1.267838863746591613e+02,3.757186010692677769e+01
1.266189733278913963e+02,3.741237369740888852e+01
1.266145365362630599e+02,3.751894048046047203e+01
1.266701176535987798e+02,3.758141276640218820e+01
1.266857549463474157e+02,3.762126403464682767e+01
1.267088318283748691e+02,3.746931558822917196e+01
1.267034616753930720e+02,3.757027437174428286e+01
1.267510705305569729e+02,3.742289503922450677e+01
1.267058771105834154e+02,3.740001908876646297e+01
1.266808237273008757e+02,3.747400547217772271e+01
1.267009655080023833e+02,3.753172037783124892e+01
1.266515421044793186e+02,3.741369679752519062e+01
1.267237514851677105e+02,3.751807838298741871e+01
1.267650159330955972e+02,3.743139043376952912e+01
1.266762526800400934e+02,3.743339174580474094e+01
1.267490332564937177e+02,3.744706300171002766e+01
1.267182366058790990e+02,3.759580247788341723e+01
1.266167150352681148e+02,3.741242236475957839e+01
1.266808502122029125e+02,3.759004957165890204e+01
1.267364851106636934e+02,3.751922886434039839e+01
1.267806559773417803e+02,3.757022951776053077e+01
1.266801519029517493e+02,3.751547337434224261e+01
1.267236502243347473e+02,3.751044838420138205e+01
1.266280848811731232e+02,3.742133721137567903e+01
1.266948659659644534e+02,3.759190918350509492e+01
1.267076309032036079e+02,3.739533212432046128e+01
1.266414691306978995e+02,3.750018734154718913e+01
1.266505670703771784e+02,3.759539385234150899e+01
1.266707954926247766e+02,3.740093201595463057e+01
1.267526111442477941e+02,3.758543940596008071e+01
1.267539554699376652e+02,3.753512121864323348e+01
1.267123570335903935e+02,3.750385199943951875e+01
1.267183503591002420e+02,3.743169531587449939e+01
1.266861227123826126e+02,3.744257805425660024e+01
1.267289267203858998e+02,3.744457275683835462e+01
1.267044086740989428e+02,3.743879496184723621e+01
1.267136802105431315e+02,3.742933149667645409e+01
1.267400248113566192e+02,3.746646317038054264e+01
1.267509264800074220e+02,3.744579772816458529e+01
1.267503471872901457e+02,3.741441086145848516e+01
1.267515510930672917e+02,3.758156339663193535e+01
1.266351826964334464e+02,3.745510664923003930e+01
1.266585346997287047e+02,3.739429670531580996e+01
1.266174073614182589e+02,3.743136138238831023e+01
1.267375208002037112e+02,3.741656815712869388e+01
1.266246665796248294e+02,3.750300858433264040e+01
1.266463970701574766e+02,3.753710565649149800e+01
1.266668897214821641e+02,3.741631568210970471e+01
1.266087118277322219e+02,3.744259583834694638e+01
1.266171779105496427e+02,3.743790507207696550e+01
1.267006055071094863e+02,3.742067680722387024e+01
1.266702115965188824e+02,3.737711471072184821e+01
1.267838863746591613e+02,3.757186010692677769e+01
1.266189733278913963e+02,3.741237369740888852e+01
1.266145365362630599e+02,3.751894048046047203e+01
1.266701176535987798e+02,3.758141276640218820e+01
1.266857549463474157e+02,3.762126403464682767e+01
1.267088318283748691e+02,3.746931558822917196e+01
1.267034616753930720e+02,3.757027437174428286e+01
1.267510705305569729e+02,3.742289503922450677e+01
1.267058771105834154e+02,3.740001908876646297e+01
1.266808237273008757e+02,3.747400547217772271e+01
1.267009655080023833e+02,3.753172037783124892e+01
1.266515421044793186e+02,3.741369679752519062e+01
1.267237514851677105e+02,3.751807838298741871e+01
1.267650159330955972e+02,3.743139043376952912e+01
1.266762526800400934e+02,3.743339174580474094e+01
1.267490332564937177e+02,3.744706300171002766e+01
1.267182366058790990e+02,3.759580247788341723e+01
1.266167150352681148e+02,3.741242236475957839e+01
1.266808502122029125e+02,3.759004957165890204e+01
1.267364851106636934e+02,3.751922886434039839e+01
1.267806559773417803e+02,3.757022951776053077e+01
1.266801519029517493e+02,3.751547337434224261e+01
1.267236502243347473e+02,3.751044838420138205e+01
1.266280848811731232e+02,3.742133721137567903e+01
1.266948659659644534e+02,3.759190918350509492e+01
1.267076309032036079e+02,3.739533212432046128e+01
1.266414691306978995e+02,3.750018734154718913e+01
1.266505670703771784e+02,3.759539385234150899e+01
1.266707954926247766e+02,3.740093201595463057e+01
1.267526111442477941e+02,3.758543940596008071e+01
1.267539554699376652e+02,3.753512121864323348e+01
1.267123570335903935e+02,3.750385199943951875e+01
1.267183503591002420e+02,3.743169531587449939e+01
1.266861227123826126e+02,3.744257805425660024e+01
1.267289267203858998e+02,3.744457275683835462e+01
1.267044086740989428e+02,3.743879496184723621e+01
1.267136802105431315e+02,3.742933149667645409e+01
1.267400248113566192e+02,3.746646317038054264e+01
1.267509264800074220e+02,3.744579772816458529e+01
1.267503471872901457e+02,3.741441086145848516e+01
1.267515510930672917e+02,3.758156339663193535e+01
1.266351826964334464e+02,3.745510664923003930e+01
1.266585346997287047e+02,3.739429670531580996e+01
1.266174073614182589e+02,3.743136138238831023e+01
1.267375208002037112e+02,3.741656815712869388e+01
1.266246665796248294e+02,3.750300858433264040e+01
1.266463970701574766e+02,3.753710565649149800e+01
1.266668897214821641e+02,3.741631568210970471e+01
1.266087118277322219e+02,3.744259583834694638e+01
1.266171779105496427e+02,3.743790507207696550e+01
1.267006055071094863e+02,3.742067680722387024e+01
1.266702115965188824e+02,3.737711471072184821e+01
1.267838863746591613e+02,3.757186010692677769e+01
1.266189733278913963e+02,3.741237369740888852e+01
1.266145365362630599e+02,3.751894048046047203e+01
1.266701176535987798e+02,3.758141276640218820e+01
1.266857549463474157e+02,3.762126403464682767e+01
1.267088318283748691e+02,3.746931558822917196e+01
1.267034616753930720e+02,3.757027437174428286e+01
1.267510705305569729e+02,3.742289503922450677e+01
1.267058771105834154e+02,3.740001908876646297e+01
1.266808237273008757e+02,3.747400547217772271e+01
1.267009655080023833e+02,3.753172037783124892e+01
1.266515421044793186e+02,3.741369679752519062e+01
1.267237514851677105e+02,3.751807838298741871e+01
1.267650159330955972e+02,3.743139043376952912e+01
1.266762526800400934e+02,3.743339174580474094e+01
1.267490332564937177e+02,3.744706300171002766e+01
1.267182366058790990e+02,3.759580247788341723e+01
1.266167150352681148e+02,3.741242236475957839e+01
1.266808502122029125e+02,3.759004957165890204e+01
1.267364851106636934e+02,3.751922886434039839e+01
1.267806559773417803e+02,3.757022951776053077e+01
1.266801519029517493e+02,3.751547337434224261e+01
1.267236502243347473e+02,3.751044838420138205e+01
1.266280848811731232e+02,3.742133721137567903e+01
1.266948659659644534e+02,3.759190918350509492e+01
1.267076309032036079e+02,3.739533212432046128e+01
1.266414691306978995e+02,3.750018734154718913e+01
1.266505670703771784e+02,3.759539385234150899e+01
1.266707954926247766e+02,3.740093201595463057e+01
1.267526111442477941e+02,3.758543940596008071e+01
1.267539554699376652e+02,3.753512121864323348e+01
1.267123570335903935e+02,3.750385199943951875e+01
1.267183503591002420e+02,3.743169531587449939e+01
1.266861227123826126e+02,3.744257805425660024e+01
1.267289267203858998e+02,3.744457275683835462e+01
1.267044086740989428e+02,3.743879496184723621e+01
1.267136802105431315e+02,3.742933149667645409e+01
1.267400248113566192e+02,3.746646317038054264e+01
1.267509264800074220e+02,3.744579772816458529e+01
1.267503471872901457e+02,3.741441086145848516e+01
1.267515510930672917e+02,3.758156339663193535e+01
1.266351826964334464e+02,3.745510664923003930e+01
1.266585346997287047e+02,3.739429670531580996e+01
1.266174073614182589e+02,3.743136138238831023e+01
1.267375208002037112e+02,3.741656815712869388e+01
1.266246665796248294e+02,3.750300858433264040e+01
1.266463970701574766e+02,3.753710565649149800e+01
1.266280848811731232e+02,3.742133721137567903e+01
1.267806559773417803e+02,3.757022951776053077e+01
1.266171779105496427e+02,3.743790507207696550e+01
1.267509264800074220e+02,3.744579772816458529e+01
1.267400248113566192e+02,3.746646317038054264e+01
1.267136802105431315e+02,3.742933149667645409e+01
1.267044086740989428e+02,3.743879496184723621e+01
1.267289267203858998e+02,3.744457275683835462e+01
1.266861227123826126e+02,3.744257805425660024e+01
1.267183503591002420e+02,3.743169531587449939e+01
1.267123570335903935e+02,3.750385199943951875e+01
1.267539554699376652e+02,3.753512121864323348e+01
1.267526111442477941e+02,3.758543940596008071e+01
1.266707954926247766e+02,3.740093201595463057e+01
1.266505670703771784e+02,3.759539385234150899e+01
1.266414691306978995e+02,3.750018734154718913e+01
1.267076309032036079e+02,3.739533212432046128e+01
1.266948659659644534e+02,3.759190918350509492e+01
1.266280848811731232e+02,3.742133721137567903e+01
1.267236502243347473e+02,3.751044838420138205e+01
1.266801519029517493e+02,3.751547337434224261e+01
1.267806559773417803e+02,3.757022951776053077e+01
1.267364851106636934e+02,3.751922886434039839e+01
1.266808502122029125e+02,3.759004957165890204e+01
1.266167150352681148e+02,3.741242236475957839e+01
1.267182366058790990e+02,3.759580247788341723e+01
1.267490332564937177e+02,3.744706300171002766e+01
1.266762526800400934e+02,3.743339174580474094e+01
1.267650159330955972e+02,3.743139043376952912e+01
1.267237514851677105e+02,3.751807838298741871e+01
1.266515421044793186e+02,3.741369679752519062e+01
1.267009655080023833e+02,3.753172037783124892e+01
1.266808237273008757e+02,3.747400547217772271e+01
1.267058771105834154e+02,3.740001908876646297e+01
1.267510705305569729e+02,3.742289503922450677e+01
1.267034616753930720e+02,3.757027437174428286e+01
1.267088318283748691e+02,3.746931558822917196e+01
1.266857549463474157e+02,3.762126403464682767e+01
1.266701176535987798e+02,3.758141276640218820e+01
1.266145365362630599e+02,3.751894048046047203e+01
1.266189733278913963e+02,3.741237369740888852e+01
1.267838863746591613e+02,3.757186010692677769e+01
1.267503471872901457e+02,3.741441086145848516e+01
1.267009655080023833e+02,3.753172037783124892e+01
1.266171779105496427e+02,3.743790507207696550e+01
1.267236502243347473e+02,3.751044838420138205e+01
1.266280848811731232e+02,3.742133721137567903e+01
1.266801519029517493e+02,3.751547337434224261e+01
1.266707954926247766e+02,3.740093201595463057e+01
1.266414691306978995e+02,3.750018734154718913e+01
1.266505670703771784e+02,3.759539385234150899e+01
1.267076309032036079e+02,3.739533212432046128e+01
1.266948659659644534e+02,3.759190918350509492e+01
1.267364851106636934e+02,3.751922886434039839e+01
1.268723639112536716e+02,3.523537005607424533e+01
1.267284437674156408e+02,3.517360504233020890e+01
1.269070721403277417e+02,3.512028865991076287e+01
1.268086920593637359e+02,3.505317613412331923e+01
1.269835920311642212e+02,3.513361869234719137e+01
1.269424657296125076e+02,3.517843928519746299e+01
1.267692279998312728e+02,3.511313416738419591e+01
1.268591587757820491e+02,3.517814340601530176e+01
1.266937613205013378e+02,3.521424527076509747e+01
1.266739154444553890e+02,3.510565322090360496e+01
1.267838392586343446e+02,3.515352948446248149e+01
1.269080862494085125e+02,3.522129292360721564e+01
1.267346831332595087e+02,3.523250891483873914e+01
1.266778229515451812e+02,3.516783755185652183e+01
1.268325719253989519e+02,3.513534218734656633e+01
1.267879539850286221e+02,3.521405534265230841e+01
1.269515781107557899e+02,3.512054680119211980e+01
1.268990731057888297e+02,3.517786282106112594e+01
1.267411016360911731e+02,3.511858592850796157e+01
1.268381856755771508e+02,3.506970922996192286e+01
1.268854960314492359e+02,3.514789523283337758e+01
1.267663653326023194e+02,3.507462821648930884e+01
1.267528882220022126e+02,3.516174318135627885e+01
1.269572519604167695e+02,3.521369893451335287e+01
1.270098465389353919e+02,3.513966271556215304e+01
1.268114151955286530e+02,3.511429163998044345e+01
1.269020701203877763e+02,3.525157787368301143e+01
1.267116223348254351e+02,3.519562445442078769e+01
1.269724025552465605e+02,3.510002848626051986e+01
1.269284678404444122e+02,3.520151130626079095e+01
1.269408892771055264e+02,3.514516138142302282e+01
1.267064241696493525e+02,3.516792501499853074e+01
1.267442060086477653e+02,3.514213786253294103e+01
1.268569141983391262e+02,3.522042732256949193e+01
1.267340646637185273e+02,3.515884738917975483e+01
1.267932921619809150e+02,3.512634826659788700e+01
1.269698340996188080e+02,3.514017766483241445e+01
1.267748739443994452e+02,3.509291539177721120e+01
1.268198310177777586e+02,3.507935735290715940e+01
1.268750379642666957e+02,3.518952590105146072e+01
1.268905031534452661e+02,3.522559171063647199e+01
1.268458132257539575e+02,3.518110336866311627e+01
1.269523978138693252e+02,3.517608094899017601e+01
1.269169519529103098e+02,3.518767148879442175e+01
1.266784642406588546e+02,3.518380902927457754e+01
1.269303093686552018e+02,3.516665332617353101e+01
1.267256731668353495e+02,3.522149230466459358e+01
1.269216311284664442e+02,3.512462642170707028e+01
1.266887799519892468e+02,3.520092815304986544e+01
1.267617137473560689e+02,3.514806618260445958e+01
1.268870242828657524e+02,3.517575574930199878e+01
1.269639029447966010e+02,3.511959961132163244e+01
1.267783455620957085e+02,3.511072456397886299e+01
1.267444875805740452e+02,3.517243590690983268e+01
1.267987147505843666e+02,3.505984917103515386e+01
1.267385675768651083e+02,3.511001582378992225e+01
1.267436100226233435e+02,3.522705300310944665e+01
1.269168238559535098e+02,3.522622504602057347e+01
1.269551438294152064e+02,3.516850253556469852e+01
1.267008562683730872e+02,3.520977946118559743e+01
1.268348187881274782e+02,3.506252287648104726e+01
1.268485475869757835e+02,3.518772552153118482e+01
1.267272994679676259e+02,3.516045209636228464e+01
1.268812588494758131e+02,3.514509252119284355e+01
1.268494759108352667e+02,3.517843165512977066e+01
1.269717799358088115e+02,3.513642033413707821e+01
1.267499215567889621e+02,3.516424303874778445e+01
1.268703600740296764e+02,3.523630582579792758e+01
1.267783455620957085e+02,3.511072456397886299e+01
1.267442060086477653e+02,3.514213786253294103e+01
1.269168238559535098e+02,3.522622504602057347e+01
1.268569141983391262e+02,3.522042732256949193e+01
1.267748739443994452e+02,3.509291539177721120e+01
1.268348187881274782e+02,3.506252287648104726e+01
1.268591587757820491e+02,3.517814340601530176e+01
1.267385675768651083e+02,3.511001582378992225e+01
1.267444875805740452e+02,3.517243590690983268e+01
1.269724025552465605e+02,3.510002848626051986e+01
1.269835920311642212e+02,3.513361869234719137e+01
1.268750379642666957e+02,3.518952590105146072e+01
1.267879539850286221e+02,3.521405534265230841e+01
1.269216311284664442e+02,3.512462642170707028e+01
1.268870242828657524e+02,3.517575574930199878e+01
1.269070721403277417e+02,3.512028865991076287e+01
1.268114151955286530e+02,3.511429163998044345e+01
1.267340646637185273e+02,3.515884738917975483e+01
1.268458132257539575e+02,3.518110336866311627e+01
1.266739154444553890e+02,3.510565322090360496e+01
1.267987147505843666e+02,3.505984917103515386e+01
1.267692279998312728e+02,3.511313416738419591e+01
1.267284437674156408e+02,3.517360504233020890e+01
1.269020701203877763e+02,3.525157787368301143e+01
1.269169519529103098e+02,3.518767148879442175e+01
1.269551438294152064e+02,3.516850253556469852e+01
1.268905031534452661e+02,3.522559171063647199e+01
1.267499215567889621e+02,3.516424303874778445e+01
1.269515781107557899e+02,3.512054680119211980e+01
1.268990731057888297e+02,3.517786282106112594e+01
1.267256731668353495e+02,3.522149230466459358e+01
1.269080862494085125e+02,3.522129292360721564e+01
1.267663653326023194e+02,3.507462821648930884e+01
1.268381856755771508e+02,3.506970922996192286e+01
1.267617137473560689e+02,3.514806618260445958e+01
1.267932921619809150e+02,3.512634826659788700e+01
1.267838392586343446e+02,3.515352948446248149e+01
1.267116223348254351e+02,3.519562445442078769e+01
1.269717799358088115e+02,3.513642033413707821e+01
1.268854960314492359e+02,3.514789523283337758e+01
